dg_id,player_name,course_num_b,course_name_b,skill,avg_value,cor_score,shared_players,target_course_num,target_course_name
17606,"Berger, Daniel",666,Pebble Beach Golf Links,sg_ott,0.11998913570799943,0.7540651774577581,27,8,Trump National Doral
17606,"Berger, Daniel",872,Quail Hollow Club,sg_ott,-0.25890321110519215,0.7476412963027834,35,8,Trump National Doral
17606,"Berger, Daniel",689,El Bosque CC,sg_ott,0.6525330755174681,0.7407113185770482,39,8,Trump National Doral
17606,"Berger, Daniel",205,Spyglass Hill Golf Course,sg_ott,0.8651313577153029,0.7354241572242235,10,8,Trump National Doral
17606,"Berger, Daniel",19,TPC Four Seasons Resort,sg_ott,-0.9071848885294563,0.7219604422490428,44,8,Trump National Doral
17606,"Berger, Daniel",930,Black Desert Resort,sg_ott,0.10146356794831232,0.7201825483385863,6,8,Trump National Doral
17606,"Berger, Daniel",789,Conway Farms GC,sg_ott,0.3025306969537946,0.7155801866745819,33,8,Trump National Doral
17606,"Berger, Daniel",744,Torrey Pines (South),sg_ott,-0.0899490798129132,0.7143610084741936,22,8,Trump National Doral
17606,"Berger, Daniel",873,Ridgewood CC,sg_ott,-0.17293600989552357,0.6977208964826241,22,8,Trump National Doral
17606,"Berger, Daniel",939,Torrey Pines Golf Course (South Course),sg_ott,-0.09805778441929412,0.6420342944454386,9,8,Trump National Doral
17606,"Berger, Daniel",669,TPC Deere Run,sg_ott,-0.4447963032639072,0.6253427095975367,36,8,Trump National Doral
17606,"Berger, Daniel",876,Detroit Golf Club,sg_ott,0.4612033829128881,0.6192333689263166,28,8,Trump National Doral
17606,"Berger, Daniel",729,Golf Club of Houston,sg_ott,-0.18894448381903914,0.6167917704293006,50,8,Trump National Doral
17606,"Berger, Daniel",241,Quail Hollow-PGA Championship,sg_ott,0.8023596499959436,0.5989113511741614,34,8,Trump National Doral
17606,"Berger, Daniel",528,Pinehurst Resort & Country Club (Course No. 2),sg_ott,0.07758451314974632,0.5840460102585858,13,8,Trump National Doral
17606,"Berger, Daniel",883,TPC Twin Cities,sg_ott,-0.1365266175435954,0.5780783884828491,30,8,Trump National Doral
17606,"Berger, Daniel",734,PGA National Resort (The Champion),sg_ott,0.06436850825539751,0.5602360374047586,54,8,Trump National Doral
17606,"Berger, Daniel",534,Bellerive CC,sg_ott,0.1804004300541411,0.5564971959711649,39,8,Trump National Doral
17606,"Berger, Daniel",14,Augusta National Golf Club,sg_ott,-0.14628232033177518,0.5539708611712075,25,8,Trump National Doral
17606,"Berger, Daniel",21,Colonial Country Club,sg_ott,0.18718852840890765,0.5532374971890223,49,8,Trump National Doral
17606,"Berger, Daniel",36,Le Triomphe G&CC,sg_ott,0.13293297221676534,0.5437949739131235,53,8,Trump National Doral
17606,"Berger, Daniel",698,Quail Hollow Club,sg_ott,0.4785842706043147,0.5368046177753332,48,8,Trump National Doral
17606,"Berger, Daniel",781,Plainfield CC,sg_ott,0.48764020846599293,0.4939805476227864,40,8,Trump National Doral
17606,"Berger, Daniel",704,Pete Dye Stadium Course,sg_ott,-0.25011959622161867,0.48764069823225537,33,8,Trump National Doral
17606,"Berger, Daniel",2000,Sherwood Country Club,sg_ott,-0.9243715628251621,0.48459696722027334,13,8,Trump National Doral
17606,"Berger, Daniel",926,Silverado Resort (North Course),sg_ott,-0.2753210330095367,0.4695369826470085,14,8,Trump National Doral
17606,"Berger, Daniel",654,The Country Club,sg_ott,0.08141195565851769,0.4412536227767038,15,8,Trump National Doral
17606,"Berger, Daniel",700,TPC Boston,sg_ott,0.2430962546042301,0.438690966227893,50,8,Trump National Doral
17606,"Berger, Daniel",894,TPC Craig Ranch,sg_ott,0.5281664681224916,0.4378011102933058,24,8,Trump National Doral
17606,"Berger, Daniel",527,Saucon Valley CC,sg_ott,0.22050917777521473,0.4347982032446621,32,8,Trump National Doral
