dg_id,player_name,course_num_b,course_name_b,skill,avg_value,cor_score,shared_players,target_course_num
18103,"Bezuidenhout, Christiaan",3793,crans-sur-sierre gc,sg_total,1.8677106662956482,0.7009013226238999,10,12
18103,"Bezuidenhout, Christiaan",3792,hills golf & sports club,sg_total,-1.0186410633698606,0.6468878402217493,6,12
18103,"Bezuidenhout, Christiaan",3788,renaissance club,sg_total,0.799408662961853,0.6341834411330222,15,12
18103,"Bezuidenhout, Christiaan",3797,old course st andrews,sg_total,1.0601798256310335,0.6171272953749477,14,12
18103,"Bezuidenhout, Christiaan",3779,royal golf dar es salam red course,sg_total,2.023620169733671,0.4964729835213347,6,12
18103,"Bezuidenhout, Christiaan",3807,jumeirah golf estates,sg_total,1.4466103594186828,0.48538030916274943,10,12
18103,"Bezuidenhout, Christiaan",3900,emirates gc,sg_total,3.25692863893947,0.46628167581725183,11,12
18103,"Bezuidenhout, Christiaan",3767,abu dhabi gc,sg_total,-2.581887008816246,0.4228768424710374,10,12
18103,"Bezuidenhout, Christiaan",3798,kingsbarns golf links,sg_total,1.8281798256310338,0.4050125940055235,14,12
18103,"Bezuidenhout, Christiaan",3774,doha gc,sg_total,3.268805651584878,0.35924298584696046,7,12
18103,"Bezuidenhout, Christiaan",3638,saujana g&cc,sg_total,1.05653553598238,0.3376591057265909,7,12
18103,"Bezuidenhout, Christiaan",733,El Camaleón Golf Course at Mayakoba,sg_total,0.33380357528274196,0.3033527838490544,89,12
18103,"Bezuidenhout, Christiaan",3878,wentworth golf club,sg_total,1.950962482304009,0.3008937086261502,14,12
18103,"Bezuidenhout, Christiaan",3930,wentworth golf club,sg_total,-0.41788298497929677,0.27469724633164283,12,12
18103,"Bezuidenhout, Christiaan",3899,abu dhabi gc,sg_total,-0.4990816456071595,0.23546277131081614,12,12
17639,"Blair, Zac",921,TPC Craig Ranch,sg_app,-0.8655609460756389,0.5485100636312532,69,12
17639,"Blair, Zac",503,TPC River Highlands,sg_app,1.0238864785799655,0.4620743568383925,106,12
17639,"Blair, Zac",6,Waialae Country Club,sg_app,0.5341415112015779,0.42347605866887184,96,12
17639,"Blair, Zac",893,Muirfield Village Golf Club,sg_app,-2.8208078244074652,0.41889592634156164,66,12
17639,"Blair, Zac",528,Pinehurst Resort & Country Club (Course No. 2),sg_app,0.25902193295193265,0.36307596688415117,53,12
17639,"Blair, Zac",874,Hamilton Golf & Country Club,sg_app,0.6570561470287932,0.3371374068700574,72,12
17639,"Blair, Zac",608,Oakmont Country Club,sg_app,0.994488142336107,0.23455379319573857,46,12
17639,"Blair, Zac",776,Sea Island Golf Club (Seaside Course),sg_app,1.0127364894478212,0.21421898333202385,96,12
17639,"Blair, Zac",669,TPC Deere Run,sg_app,0.3643207774375997,0.2064788781445291,90,12
17639,"Blair, Zac",528,Pinehurst Resort & Country Club (Course No. 2),sg_arg,0.6276752298558329,0.5889813232353808,53,12
17639,"Blair, Zac",921,TPC Craig Ranch,sg_arg,-0.5334169934978221,0.3224473904116658,69,12
17639,"Blair, Zac",752,Sedgefield Country Club,sg_arg,-0.7872315040091751,0.2077228507368037,105,12
17639,"Blair, Zac",700,TPC Boston,sg_ott,-0.06359323026309383,0.5875557790708298,64,12
17639,"Blair, Zac",5,Pebble Beach Golf Links,sg_ott,0.6054429656912195,0.5655914990386693,103,12
17639,"Blair, Zac",503,TPC River Highlands,sg_ott,0.42074221046477617,0.5072165405463802,106,12
17639,"Blair, Zac",528,Pinehurst Resort & Country Club (Course No. 2),sg_ott,0.3444754902900849,0.4248650790358922,53,12
