player_name,skill,avg_value,shared_players,course_num_b,course_name_b,blended_r,vintage_count,event_count,course_weight,skill (groups),UPPER Course_Name,dk_price
"Svensson, Adam",sg_total,-5.152502461,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Streelman, Kevin",sg_total,0.520505619,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Stanger, Jimmy",sg_total,1.861401848,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Snedeker, Brandt",sg_total,0.850908883,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Smotherman, Austin",sg_total,-1.046444399,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Schmid, Matti",sg_total,1.143606874,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Schenk, Adam",sg_total,0.657760663,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Ryder, Sam",sg_total,0.519658773,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Rozo, Marcelo",sg_total,-1.571533122,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Roy, Kevin",sg_total,-0.413669626,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Riley, Davis",sg_total,0.065526275,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Ramey, Chad",sg_total,1.77660121,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Rai, Aaron",sg_total,-0.218067135,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Putnam, Andrew",sg_total,1.81336833,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Power, Seamus",sg_total,0.967379284,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Phillips, Chandler",sg_total,-4.416212088,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Meissner, Mac",sg_total,1.123258648,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"McGreevy, Max",sg_total,1.470824608,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Lower, Justin",sg_total,0.514181135,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Lebioda, Hank",sg_total,-0.20655692,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Kizzire, Patton",sg_total,-0.074964461,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Kirk, Chris",sg_total,-0.710569929,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Kim, S.H.",sg_total,-1.650565217,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Kim, Chan",sg_total,-1.489371677,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Jaeger, Stephan",sg_total,-1.133460921,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Hubbard, Mark",sg_total,-1.112285643,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Hossler, Beau",sg_total,-1.369688308,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Hojgaard, Rasmus",sg_total,-0.737806749,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Hoey, Rico",sg_total,0.816357804,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Hodges, Lee",sg_total,1.576924435,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Highsmith, Joe",sg_total,1.959624358,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Higgo, Garrick",sg_total,0.621742065,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Grillo, Emiliano",sg_total,0.990276047,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Ghim, Doug",sg_total,0.792425515,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Gerard, Ryan",sg_total,0.574113065,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Garnett, Brice",sg_total,1.610892342,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Fishburn, Patrick",sg_total,0.509276588,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Eckroat, Austin",sg_total,-2.019328272,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Echavarria, Nico",sg_total,2.022287702,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Dumont de Chassart, Adrien",sg_total,2.796583937,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Dou, Zecheng",sg_total,-0.528195499,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Dahmen, Joel",sg_total,0.280830332,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Campos, Rafael",sg_total,0.699352983,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Berger, Daniel",sg_total,-1.018155316,92,742,Grand Reserve Golf Club,0.069100856,6,1,0.069100856,5,GRAND RESERVE GOLF CLUB,1
"Van Rooyen, Erik",sg_total,2.481977828,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Young, Carson",sg_total,0.428706821,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Wu, Dylan",sg_total,-2.0904558,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Woodland, Gary",sg_total,1.289412416,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Wise, Aaron",sg_total,-0.669443809,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Whaley, Vince",sg_total,0.310576663,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Ventura, Kris",sg_total,1.20752052,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Thompson, Davis",sg_total,0.684758202,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Snedeker, Brandt",sg_total,0.276027967,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Smotherman, Austin",sg_total,1.094588615,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Schmid, Matti",sg_total,0.134627961,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Schenk, Adam",sg_total,2.000650369,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Saddier, Adrien",sg_total,-0.931832874,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Ryder, Sam",sg_total,0.953225395,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Roy, Kevin",sg_total,1.665537154,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Riley, Davis",sg_total,-0.146557147,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Ramey, Chad",sg_total,1.085391727,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Putnam, Andrew",sg_total,-0.357411374,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Power, Seamus",sg_total,2.003853824,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Pavon, Matthieu",sg_total,-0.076207302,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Moore, Taylor",sg_total,-0.584633234,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Mitchell, Keith",sg_total,-1.74093197,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"McGreevy, Max",sg_total,1.247007461,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Malnati, Peter",sg_total,-0.410034228,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Lower, Justin",sg_total,0.526587502,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Lipsky, David",sg_total,1.063393897,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Lebioda, Hank",sg_total,-3.171152545,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Kuchar, Matt",sg_total,-1.600990678,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Kim, S.H.",sg_total,0.516136389,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Jaeger, Stephan",sg_total,0.363292954,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Hubbard, Mark",sg_total,1.026438945,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Hossler, Beau",sg_total,-0.008787872,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Hojgaard, Rasmus",sg_total,-0.20467343,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Hoey, Rico",sg_total,2.249310798,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Hodges, Lee",sg_total,1.383359488,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Highsmith, Joe",sg_total,-0.770033122,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Hadwin, Adam",sg_total,-0.539642292,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Grillo, Emiliano",sg_total,0.436029253,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Griffin, Lanto",sg_total,-0.843757426,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Ghim, Doug",sg_total,-1.393325317,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Gerard, Ryan",sg_total,2.242028817,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Garnett, Brice",sg_total,-0.786755568,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Eckroat, Austin",sg_total,-1.129696203,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Echavarria, Nico",sg_total,0.222901856,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Dou, Zecheng",sg_total,0.379809007,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Davis, Cam",sg_total,0.652921127,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Dahmen, Joel",sg_total,2.002717565,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Campos, Rafael",sg_total,-0.612532431,88,890,Tahoe Mountain Club (Old Greenwood),-0.007539134,6,1,0.007539134,5,TAHOE MOUNTAIN CLUB (OLD GREENWOOD),1
"Van Rooyen, Erik",sg_total,0.668044433,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Zalatoris, Will",sg_total,-1.20545893,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Yu, Kevin",sg_total,-1.142466713,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Young, Carson",sg_total,1.022660773,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Woodland, Gary",sg_total,-1.158361649,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Wise, Aaron",sg_total,1.076119243,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Willett, Danny",sg_total,1.459015219,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Wallace, Matt",sg_total,-1.029418461,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Todd, Brendon",sg_total,0.923771526,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Svensson, Adam",sg_total,0.416049646,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Streelman, Kevin",sg_total,-1.71973406,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Stanger, Jimmy",sg_total,-5.623533122,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Snedeker, Brandt",sg_total,-0.002204279,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Smotherman, Austin",sg_total,-0.267650962,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Schmid, Matti",sg_total,-4.049294348,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Schenk, Adam",sg_total,-2.029674326,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Ryder, Sam",sg_total,1.157661694,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Riley, Davis",sg_total,0.961030792,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Ramey, Chad",sg_total,1.275229039,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Rai, Aaron",sg_total,0.244699656,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Putnam, Andrew",sg_total,-0.640664871,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Power, Seamus",sg_total,1.706419823,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Mitchell, Keith",sg_total,-1.568047643,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"McGreevy, Max",sg_total,-6.434412754,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Malnati, Peter",sg_total,-1.874308745,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Lowry, Shane",sg_total,-2.159132417,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Lower, Justin",sg_total,-0.096516724,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Lipsky, David",sg_total,0.206781953,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Lee, K.H.",sg_total,0.031241666,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Lebioda, Hank",sg_total,-0.336453856,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Kuchar, Matt",sg_total,0.991883483,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Koepka, Brooks",sg_total,-2.182936117,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Kizzire, Patton",sg_total,1.388557508,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Kirk, Chris",sg_total,-0.910654287,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Kim, S.H.",sg_total,0.337932678,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Jaeger, Stephan",sg_total,-0.494947167,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Hughes, Mackenzie",sg_total,-1.912880037,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Hubbard, Mark",sg_total,-0.216255603,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Hossler, Beau",sg_total,-0.591858874,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Horschel, Billy",sg_total,-0.267135839,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Homa, Max",sg_total,2.027511159,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Hodges, Lee",sg_total,0.868702956,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Higgo, Garrick",sg_total,-0.246642383,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Hadwin, Adam",sg_total,-0.02611955,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Grillo, Emiliano",sg_total,0.234271815,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Griffin, Lanto",sg_total,-1.114047128,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Ghim, Doug",sg_total,0.59680833,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Garnett, Brice",sg_total,0.54837094,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Eckroat, Austin",sg_total,1.801321225,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Dou, Zecheng",sg_total,-0.441815495,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Dahmen, Joel",sg_total,1.652863463,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Cole, Eric",sg_total,2.267295412,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Campos, Rafael",sg_total,1.284333683,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Bezuidenhout, Christiaan",sg_total,0.329377149,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Berger, Daniel",sg_total,-0.284451293,102,733,El Camaleón Golf Course at Mayakoba,-0.125952297,6,1,0.125952297,5,EL CAMALEÓN GOLF COURSE AT MAYAKOBA,1
"Wu, Dylan",sg_total,-1.977434124,70,977,The Renaissance Club,-0.050950071,6,1,0.050950071,5,THE RENAISSANCE CLUB,1
"Waring, Paul",sg_total,2.103446546,70,977,The Renaissance Club,-0.050950071,6,1,0.050950071,5,THE RENAISSANCE CLUB,1
"Walker, Danny",sg_total,-1.151133588,70,977,The Renaissance Club,-0.050950071,6,1,0.050950071,5,THE RENAISSANCE CLUB,1
"Vilips, Karl",sg_total,-1.615385403,70,977,The Renaissance Club,-0.050950071,6,1,0.050950071,5,THE RENAISSANCE CLUB,1
"Tosti, Alejandro",sg_total,-0.455166495,70,977,The Renaissance Club,-0.050950071,6,1,0.050950071,5,THE RENAISSANCE CLUB,1
"Todd, Brendon",sg_total,0.441765166,70,977,The Renaissance Club,-0.050950071,6,1,0.050950071,5,THE RENAISSANCE CLUB,1
"Thompson, Davis",sg_total,-0.443228819,70,977,The Renaissance Club,-0.050950071,6,1,0.050950071,5,THE RENAISSANCE CLUB,1
"Svensson, Jesper",sg_total,1.226745983,70,977,The Renaissance Club,-0.050950071,6,1,0.050950071,5,THE RENAISSANCE CLUB,1
"Snedeker, Brandt",sg_total,-1.052375975,70,977,The Renaissance Club,-0.050950071,6,1,0.050950071,5,THE RENAISSANCE CLUB,1
